20191021-093512_0336_10.06.S_001.xml;ќЎ»Ѕ ј;"33869:74 cvc-pattern-valid: Value 'ћ–ќ ”‘ћ— –оссии по –—(я_) в г. якутске' is not facet-valid with respect to pattern '[а-€ј-яЄ®\-0-9є(][а-€ј-яЄ®\-\s',.0-9()є""\\/]*' for type 'rus-and-num-200'."
20191021-093512_0336_10.06.S_001.xml;ќЎ»Ѕ ј;"33869:74 cvc-type.3.1.3: The value 'ћ–ќ ”‘ћ— –оссии по –—(я_) в г. якутске' of element 'ns54:Issuer' is not valid."
20191021-093512_0336_10.06.S_001.xml;ќЎ»Ѕ ј;"34825:74 cvc-pattern-valid: Value 'ћ–ќ ”‘ћ— –оссии по –—(я_) в г. якутске' is not facet-valid with respect to pattern '[а-€ј-яЄ®\-0-9є(][а-€ј-яЄ®\-\s',.0-9()є""\\/]*' for type 'rus-and-num-200'."
20191021-093512_0336_10.06.S_001.xml;ќЎ»Ѕ ј;"34825:74 cvc-type.3.1.3: The value 'ћ–ќ ”‘ћ— –оссии по –—(я_) в г. якутске' of element 'ns54:Issuer' is not valid."
20191021-093512_0336_10.06.S_001.xml;ќЎ»Ѕ ј;"35266:73 cvc-pattern-valid: Value 'ћ–ќ ”‘ћ— –оссии по –—(я_) в г. якутске' is not facet-valid with respect to pattern '[а-€ј-яЄ®\-0-9є(][а-€ј-яЄ®\-\s',.0-9()є""\\/]*' for type 'rus-and-num-200'."
20191021-093512_0336_10.06.S_001.xml;ќЎ»Ѕ ј;"35266:73 cvc-type.3.1.3: The value 'ћ–ќ ”‘ћ— –оссии по –—(я_) в г. якутске' of element 'ns54:Issuer' is not valid."
